book_id_title,book_id,book_title,review_url,review_id,date,rating,user_name,user_url,text,num_likes,sort_order,shelves
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2170088974,2170088974,2017-10-31,5,Elyse  Walters,/user/show/597461-elyse-walters,"Beautiful... The range of emotions are all felt ... sadness, anger, loss, grief, pride, guilt, fear, nervousness, shame, joy, surprise, love ....These stories/ poems are heartfelt... rupi kaur is a lovely gift to the world. “for so long i was lost in a place where there was no sun, where there grew no flowers. but something i loved would emerge and bring me to life again”. I love “Milk and Honey”... and I equally love “the sun and her flowers”. The one complaint is that I wanted to buy this book in a hard copy - so far it’s only come out in a paper copy. rupi kaur writes about sensitive topics with piercing imagination. Introspective and tender ...really wonderful!",140,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2111728874,2111728874,2017-10-09,4,Whitney Atkinson,/user/show/14457130-whitney-atkinson,"4.5 StarsWow. Let me say I had low expectations going into this, but I was so wrong. Backstory: I'm not a fan of milk & honey. It's not a style I enjoy at all, and the entire book just felt too Tumblr and cheesy and simplistic. this blew me away. it's so different, fresh, and jaw-dropping.it’s interesting to see how her writing has grown and evolved. there are very few short poems (unlike m&h), which i was thankful for, because in m&h it seemed like she would just write sentences with skips in it, then label them poetry, and i really hated that style. however, this utilized a lot of longer poems and metaphor and personification of nature, and although it’s still not my favorite style, it’s gotten so much better. This book was just so much more personal. m&h felt like a ton of blanket statements and tumblr posts, but this one had quotes that actually made me sit back and go “whoa.”“i even tried to bury myself alivebut the dirt recoiledyou have already rotted it saidthere is nothing left for me to do- self-hate”AMAZING.This book adds on an entire section about immigration and refugees, and I thought it was new and powerful as opposed to only talking about feminism, the body, and self-love. also, brown girls NEED to pick up this book. there is so much positivity and messages about acceptance of your skin. i will say, if you decide to pick this up, don't give up hope until you reach part 2. The whole first part seems like it was a step back from milk & honey? milk and honey was so feminist and focused on recovery and self-love and some of the poems in the first part were like “TELL ME I’M PRETTY I NEED VALIDATION” and stuff like that and I was like ??????? It started out really weak but definitely got better.Lastly, another thing I wasn’t a huge fan of is none of her poems use punctuation. She had some longer poems unlike anything she had in m&h, but most of those just employed really long-winded run-on sentences and I wasn’t a huge fan of that style. Because of that, it was hard to tell sometimes when one poem ended and another begun because none were punctuated, some didn’t have titles, some were just one sentence, etc. Regardless, I'm sorta speechless because I expected to hate this and I actually enjoyed it so much. Several of the poems gave me chills. If you gave up hope after milk & honey, definitely think about trying this from a library or something because it is a MAJOR improvement and I think its messages are valuable, and nothing about this feels like a regurgitation of a Tumblr post.",128,default,"['read-in-2017', 'poetry', 'feminism', 'favs-of-2017']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2257265732,2257265732,2018-02-01,2,Kelli,/user/show/4146551-kelli,"i started  to read this hoping to  enjoy it more than Milk and Honey but  instead i found it derivative i also question whether  random  breaks in  sentences and  no punctuation is equal to  poetry  Some parts of this, like the things she wishes she could have told her mother on her wedding day and insights on immigration were thought provoking, but much of this felt like thoughts I’ve read many times elsewhere.  Here are three examples of that:  you do not just wake up and become the butterfly   the right one does not stand in your way they make space for you to step forward  what is the greatest lesson a woman should learn  that since day one she’s already had everything she needs within herself it’s the world that convinced her she did not  This is akin to reading a teenager’s journal. Not that it’s bad, but rather a bit cliche and young. Also, the amount of time it took me to correct the computer and remove punctuation and add breaks in sentences was frustrating... and I’m pretty sure it still didn’t put my quotes as they appear in the book! (That is an explanation point for emphasis.) 2 stars!!",131,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2186655761,2186655761,2017-11-16,,C.G. Drews,/user/show/11375137-c-g-drews, It was really beautiful! Some of the poems SO stood out to me and I would love to read her first collection Milk and Honey now!! It's really empowering and beautiful about change and growing and healing.this place makes methe kind of exhausted that hasnothing to do with sleepand everything to do with the people around me- introvertrepresentationis vitualotherwise the butterflysurrounded by a group of mothsunable to see itselfwill keep trying to become a moth,122,default,"['poetry', 'non-fiction', 'read-2017']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2067264133,2067264133,2017-10-03,4,Nat,/user/show/23381142-nat,"This long-awaited second collection of poetry by Rupi Kaur made waves; it was a ride brimming with of every kind of emotion imaginable. Divided into five chapters and illustrated by Kaur, the sun and her flowers is a vibrant and transcendent journey about growth and healing. Ancestry and honoring one’s roots. Expatriation and rising up to find a home within yourself.Kaur's voice is as audacious and brave as ever. She nails to perfection the specific intimate details that made her writing so achingly real in milk and honey. We have poems exploring self-love, self-hate, body-image, girls supporting girls, motherly love, feminism, insecurity, sexual assault, and so much more. I read through it in a whirlwind. I barely put it down, and it was so short I didn't even have to.The author's smart, poised, and down-to-earth writing oozes inspiration. And I'm beyond eager to share some of my favorite pieces: 






















































I'll never grow tired of reading Kaur's passionate words. And I hope there's more and more to wait for in the future, regarding her poetry.
Note: I'm an Amazon Affiliate. If you're interested in buying
 The Sun and Her Flowers, just click on the image below to go through my link. I'll make a small commission!

This review and more can be found on my blog.",121,default,"['diverse-reads', 'nonfiction', 'feminism', 'poetry']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2270530965,2270530965,2018-01-24,4,Marpapad,/user/show/13733160-marpapad,"I want to thank  Jon(athan) Nakapalau for recommending this poetry collection to me. I have never read something similar before. The only part that I did not enjoy was the first one. In general, it was a nice experience, and I will probably read her other collection too.",123,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2244923818,2244923818,2018-01-05,5,Jon Nakapalau,/user/show/58774673-jon-nakapalau,"Heart breaking yet empowering - a woman's journey of growth - (wilting, falling, rooting, rising, and blooming) as she comes to terms with her past, present and future. As a man this book touched me because I never was aware of all the different ways we try to make women conform to 'our' idea of what they should be. If you have a friend trying to put their life back together after a break up this book will help them focus on the path they need to take. ",106,default,"['favorites', 'cultural-studies', 'poetry', 'autobiography', 'sociology']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2142636722,2142636722,2017-10-08,5,Warda,/user/show/30036082-warda,"[Edit: had to change my rating to 5 stars]Rupi Kaur does it once again. Her poetry is blooming. Her words hit home as they always do. I mean, there's a reason why there's a surge in poetry books being sold now. She's the reason. I love what she advocates in her poetry collections, what she stands for. How it is told in a format of stages, of growth. Following on from her previous collection (not that it is a sequel, but the format and themes are similar), the sun and her flowers is tackling the root of our own emotions and suffering, to taking it in and accepting the people around us, our ancestors and our heritage, our immigrant parents, to ultimately establishing self-love. Yes, you do come first. You are important. I feel like it's a mantra in her poetry and I love that. It's beyond empowering!As per her usual style, the poems are direct, simple, easy to grasp and full of passion. There are underlying layers and raw thoughts and emotions beneath those words that have me wanting to savour it, reread it. Annotate the whole book and find my own meaning within it. The illustrations truly make it come to life and paint a vivid picture and emotion inside you.I can't wait to see what else she has in store! I know I can read her work over and over again!",94,default,"['author-of-colour', 'i-fell-in-love']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2181576292,2181576292,2017-11-11,4,♛ may,/user/show/49148508-may,"Am I reading this book bc my reading challenge is getting a little out of control??? Psshshhhhh no, of course not why would you think something so preposterous ????Anyways so I read Milk and Honey last year and I sorta loved it and when I HEARD there was another one I was like yes this woman can write gimme some moreAnd that’s what this book isBut its better than milk and honey imo
why is it that when the story endswe begin to feel all of it 
the illustrations are ABSOLUTELY perfection, I love them so much they add so much depth to the poems.For all them haters who are like “these are just relatable tumblr posts that someone pressed the enter key too many times” well yes, you’re right BUT THEYRE BEAUTIFUL TOOI love a lot of the concepts that are talked about. Love and acceptance and liberty and compassion, I think the author covered a whole lot of topics and translated them into such beautiful, beautiful, beautiful words like wow give me that talent lady where did you get it from
how do i shake this envywhen i see you doing well sister how do i love myself enough to know your accomplishments are not my failures - we are not each other’s competition 
Just like a really inspiring, uplifting poem book that you can finish in 20 minutes do it for the challenge. there will be no quitters in this house4 stars!!",74,default,"['200-pgs', 'real-problems', 'my-heart', 'poetry', 'binged', 'ded', 'standalones']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2265916608,2265916608,2018-01-20,,Joce (squibblesreads),/user/show/48087215-joce-squibblesreads,"Enjoyed this a lot. A few pieces really stood out to me, especially on the topic of being a WOC and immigration. Liked this more than MILK AND HONEY.",67,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2148920075,2148920075,2017-10-11,4,Emilie Emzbooksandco,/user/show/40997040-emilie-emzbooksandco,“You’re everywhere Except right here And it hurts.” ,63,default,"['read-in-2017', 'poetry']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2095979082,2095979082,2017-08-17,5,Jennifer,/user/show/2473504-jennifer,"Rupi Kaur has again delivered a palpable collection of perspective on varying issues of significance that range from love to heartbreak and all the things in between. I leave this experience feeling grateful, beautiful, and incredibly empowered. I am in love with this woman's writing.Note: There are a few repeated poems from Milk and Honey but much of this material felt very fresh. My favorite quote: One of my many favorite poems:i reduced my body to aestheticsforgot the work it did to keep me alivewith every beat and breathdeclared it a grand failure for not looking like theirssearched everywhere for a miraclefoolish enough to not realizei was already living in one",63,default,"['poetry', 'cultural', 'oh-the-writing', 'goodreads-choice-award', 'read-2017', 'stand-alone-novel']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2579254992,2579254992,2018-10-31,3,Cindy,/user/show/57797254-cindy,"My favorite parts in this quick read were the poems centered on Kaur's generational experience with immigration and her deep admiration for her mother. There's a rich narrative to be explored there and I'm glad she devoted an entire section for it. Other than that, many of the poems are a hit or miss. Sometimes Kaur weaves together profound thoughts, and other times she simply write statements that have line spacing every other word. Half of the poems are about heartbreak and relationships, which I found to be generic. I can see how this would be meaningful to young girls though; my younger self from 5 years ago probably would have enjoyed Kaur's poetry more, because I dealt with emotionally abusive relationships back then. But my present day self has matured and moved on from teenage/college-age angst, so I think I've outgrown this type of sentimental writing.",62,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2147248975,2147248975,2017-10-20,5,Lou,/user/show/70143539-lou,"Beautiful book. Loved that there were longer pieces in this one and that the book was thicker in general. Wonderful illustrations as always though I have to say that since she has used drawings that were quite similar to some in her first book, I kinda got confused and thought for a moment that she has reused some of her old poems too. (I hope I make sense). Definitely gonna keep this book on my nightstand 😊⭐️",80,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2205736777,2205736777,2017-12-06,1,Sebastian,/user/show/8481332-sebastian,This is the BEST book of poetry in 2017? It’s a joke.A BAD ONE.,54,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2975474520,2975474520,2019-09-12,5,Reading_ Tam_ Ishly,/user/show/102159719-reading-tam-ishly,"'you do not just wake up and become the butterfly- growth is a process'Rereading this one cos I loved this one do much better than 'Milk And Honey'I am surprised after all this time I still loved it. This collection is amazing!!!The writing style is so good and smooth.It's relatable.It talks about abusive relationships, depression, rape, how victim copes subsequently, loneliness, (most importantly) letting go, the things we women have to go through in the name of beauty, being an introvert, patriarchal society, fighting back,hope and about women empowerment. Overall about WOMANHOOD.I loved all the lines except for the fact that it gave a hint about acceptance to be in an abusive relationship.The insecurity screams out too loud.Yet the last three sections made up for the brokenness of the character described in the first two sections.Loved it.I will reread this again next year.💌 Hopefully.✨So happy to read this one holding a physical copy in my favourite bookstore with two cups of cuppacino ✨I have to get the physical copy again☺️",50,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2458320558,2458320558,2018-07-28,4,Lucy Langford,/user/show/74034800-lucy-langford,"4.5***Rupi Kaur writes with such beauty, her poems go straight to the heart and invoke emotion. It shows the journey of the ending of one relationship, solitude, to finding love again. Some of the poems were highly relatable whilst others were eye-opening.",50,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2194718579,2194718579,2017-11-25,4,Erin,/user/show/17957823-erin," it isn't what we left behind that breaks me it's what we could've built had we stayed.Grief, self abandoment, the bond between a child and her parents, girl power, and respecting the generations that came before are all themes of the second collection of poetry by Rupi Kaur. Recently I read the poet's debut collection Milk and Honey and I became spell bound by her writing. this place makes me  the kind of exhausted that has  nothing to do with sleepand everything to do withthe people around me. introvert ",49,default,['library-borrowed']
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2167374241,2167374241,2017-10-29,5,Sara Hunt,/user/show/64056740-sara-hunt,"I hadn't read Milk and Honey so came to this book with no preconceived expectations. As a big fan of poetry I love to find new poets who inspire me and make me question my own view of the World. I enjoy reading poems that are hard hitting and don't shy away from the brutality of the World today. Rupi's poems in this her second book are written with love and from the heart. The offer a glimpse into the life Rupi has lead and the trials and tribulations she has gone through to get where she is today. You get the impression Rupi is still learning how to be a woman and an adult. She's still trying to find her place in the world. I love Rupi's style of poetry. It's simple yet also very beautiful. Rupi illustrates her poems with simplistic drawings that help to get her point across. This latest collection touches on sex, abuse, culture, religion, gender etc. The stand out poem is called Home. This poem is striking and quite frankly amazing. It's worth getting the book just for this poem alone. The use of description within this piece is just outstanding. A truly phenomenal piece of writing. Be warned Home is a brutal poem. It's not a pleasant read but it's a poem I believe every woman should read no matter what their circumstances are. Rupi has the ability to pack a hearty punch even when she is only writing a short poem. She has a clever knack of choosing just the right words to make the biggest impact possible. Reading this book makes you appreciate life. It makes you question the choices you make. It makes you sit up and take notice of subjects you might not normally read about. Rupi isn't afraid to open her heart to the world. This collection was inspiring and energizing. Wonderful reading. ",48,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2246725711,2246725711,2018-01-06,4,The Girl Murdered by Her TBR,/user/show/53967892-the-girl-murdered-by-her-tbr,"4.25 STARS!!!!
“I hear a thousand kind words about me and it makes no difference yet I hear one insult and all confidence shatters - focusing on the negative.""
This quote was like a punch in a gut. I felt guilt, shame, and realization when I read it because honestly, I am like that. Rupi Kaur did it again. Her brutally honest poems stirred up something inside me. A year ago, I read milk and honey and I was quite surprised of how personal, vulgar and relatable it was. But this book? I personally think it is better. 
LOVE. LOST. PAIN. PERSONAL DEMONS. GRIEF. TRAUMA. FEMINISM. SACRIFICE. HAPPINESS. REDEMPTION. RACE. MOVING ON. HAPPINESS.
She wrote poems about these issues and she successfully reached my heart and soul with every poem. I admire how straight- forward she is, with every word she uses; it was so moving and gut wrenching. Her writing is commendable because of how true, vulnerable, fragile, frank, and relatable it is. Her poems are direct and blunt. The writing style is simple yet gripping. As per the illustration, some of it were easily understood while the others kept me thinking because of the confusing way it was drawn. I personally think that the author wants the readers to conjure what the drawings mean.I'm excited for her next work, Rupi Kaur is one my favorite poet. No doubt in that...",45,default,"['modern-literature', 'poetry', 'ebooks']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2146065365,2146065365,2017-10-07,4,Julia Sapphire,/user/show/39705390-julia-sapphire,"reread - 4.5 stars ------------------------  4.25 stars  Oh. my. God. I enjoyed this way more than Milk and Honey, I loved the writing, the illustrations and the messages in this collection. From heartbreak, to rape, to immigration, to police brutality, this was excellent.",43,default,"['mental-illness', 'non-fiction', 'cover-love', 'romance', 're-reads', 'verse', 'own', '2017', 'favorites', '2018']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2150922436,2150922436,2018-02-24,4,Calista,/user/show/16731747-calista,"I love Rupi's books of poetry. Many of them are like thoughts floating through my brain. They can be like a Haiku, a simple 4 line thought. These books speak to me deeply. I felt Milk and Honey was more powerful and this one still had that fire of truth burning in the verse. I enjoyed this truth:You cannot walk in and out of me like a revolving doorI have too many miracles happening inside meto be your convenient optionRupi is dedicated to the worth of women and for we women to love ourselves. Culture can be hard on women and Rupi is here reminding us we have everything we need inside from the beginning. These thoughts are not new, but her delivery of the thoughts takes them to the womb(if the reader has a womb) and the heart of the person.I am a Rupi fan and I will continue to read her poetry. Such a beautiful book. ",45,default,"['2017', 'genre-poetry-prose-rhyming', 'genre-spiritual', 'women', 'genre-erotica', 'want-to-own', 'wordsmith', 'award-goodreads-choice', 'z-rupi-kaur']"
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2223705347,2223705347,2017-12-23,1,Micaela Alvi,/user/show/31567223-micaela-alvi,Splitting sentences In Sections isNot fucking poeTry. ,42,default,['2017']
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2086377277,2086377277,2017-08-11,5,Shannon,/user/show/32941037-shannon,"I don't have the words to describe how impacted I am by ""The sun and her flowers."" Completely overcome. I hope this serves as testament enough.",40,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2056843695,2056843695,2017-10-05,2,ambsreads,/user/show/30813900-ambsreads,"I don't know, it really wasn't that impressive. ",39,default,[]
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2067636828,2067636828,2019-07-09,4,Tina Haigler,/user/show/30268418-tina-haigler,Review to come :),45,default,['poetry']
35606560.the-sun-and-her-flowers,35606560,The Sun and Her Flowers,https://www.goodreads.com/review/show/2512355998,2512355998,2020-02-15,4,Eliza,/user/show/17568354-eliza,"I loved most of the poems in here, but there were a few I didn't agree with. That said, overall, this was extremely relatable and raw.",39,default,"['4-stars', 'fiction', 'meaningful', 'poetry', 'kindle', 'library-books', 'reviewed']"
